Registry,Assignment,Organization Name,Organization Address
MA-M,18C3F48,Shenzhen Liandian Communication Technology Co.LTD,"1307, building A4, workshop 2, LiLang International Jewelry Industrial Park, 31 Bulan Road, xialilang community, Nanwan street, Longgang District Shenzhen Guangdong CN 518112 "
MA-M,18C3F41,Enertex Bayern GmbH,Ebermannstädter Str. 8 Forchheim Bayern DE 91301 
MA-M,18C3F43,General Test Systems,"Building C–A7 Suite 805, 2190 Liuxian Avenue, Nanshan District Shenzhen Guangdong CN 518055 "
MA-M,10DCB61,Hitachi Energy Switzerland Ltd,Fabrikstrasse 3 Lenzburg  CH 5600 
MA-M,18C3F45,"Synaptics, Inc",1251 McKay Drive San Jose CA US  95131-1709 
MA-M,2C691D5,LG Electronics Inc.,"LG Twin Towers, 128, Yeoui-daero, Yeongdeungpo-gu Seoul  KR 150-721 "
MA-M,FC6179B,"Fulian Precision Electronics(Tianjin) Co., Ltd","No 36. North Street, West Zone, Economic & Technological Development Area, Tianjin, China Tianjin Tianjin CN 300457 "
MA-M,303D518,The Heil Co dba AWTI 3rd Eye Cam,"201 West Main Street, Suite 300 Chattanooga  US 37408 "
MA-M,303D51D,XOR UK Corporation Limited,"Unit 11-12, Stanhope Gate, Stanhope Rd Camberley Surrey GB GU15 3DW "
MA-M,C0D391B, Celliber Technologies Pvt Limited,"No.1027, 24th Main, 11th Cross, Bangalore Karnataka IN 560102 "
MA-M,FC6179A,"Shenzhen Dptek Technology Co., Ltd.","Room 706, Building Pincui, Zhongcui Garden, Dafen Community, Buji Street, Longgang District Shenzhen Guangdong CN 518000 "
MA-M,FC6179D,Int'Act Pty Ltd,4 Pine Street North Ipswich Queensland AU 4305 
MA-M,0C7FED7,Grandway Technology (Shenzhen) Limited,"Block 7, Zhu Keng Industrial Zone Ping Shan District Shenzhen CN 518118 "
MA-M,0C7FED1,"Toast, Inc.","401 Park Drive, Suite 801 Boston MA US 02215 "
MA-M,0C7FEDC,"Shenzhen MoreSense Technology Co., Ltd. ","#206 Building A1,#663 Bulong Road,Dafapu Community,Bantian Street, Shenzhen Guangdong CN 518129 "
MA-M,8C5109E,IROOTELLUCKY Corp.,"609ho, 13, LS-ro Gunpo-si Gyeonggi-do KR 15843 "
MA-M,0C7FEDB,TelX Systems,UMM RAMOOL  DEIRA DUBAI AE 48235 
MA-M,8002F47,Lazer Safe Pty Ltd,27 Action Road Perth WA AU 6090 
MA-M,8002F42,Beijing Cybercore,"A206,F2,Yard#12,Building#1,JingAn DongLi,Chaoyang Beijing Beijing CN 100028 "
MA-M,8C51096,Avxav Electronic Trading LLC,Office 534 Building # 6WA Dubai Airport Free Zone Dubai Dubai AE 33964 
MA-M,8002F48,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,8C51093,"SHENZHEN LDROBOT CO., LTD.",Nanshan Shenzhen  CN 518000 
MA-M,8C51098,nerospec,"9 Freda Road, Bromhof, Skyview Retail Park Randburg Gauteng ZA 2169 "
MA-M,8C5109D,"Surpedia Technologies Co., Ltd.","5F-1, No.212, Sec 3, Datong Rd. Xhzhi Dist. New Taipei City TW 22103 "
MA-M,7050E75,"Wall Box Chargers, S.L.","Paseo Castellana 95, 28 floor Madrid Madrid ES 28046 "
MA-M,7050E7A,Guangzhou Tianhe High Tech Industrial Development Zone Zhongsheng Electrical Limited Company,"D01, Zone D, No. 6 (Yishun), Huangcun North Road, Tianhe District Guangzhou  CN 510660 "
MA-M,7050E79,Elastics.cloud,"1730 North First Street, 5th Floor San Jose CA US 95112 "
MA-M,7050E72,Electronic's Time SRL,Via Madonna Piccola 32R/Q Martina Franca Taranto IT 74015 
MA-M,7050E73,Skychers Creations ShenZhen Limited,"Room 907A, 9/F, Block T2, FongDa City, Longjing Village, Longzhu Avenue, Nanshan District Shenzhen Guangdong CN 518073 "
MA-M,C4A10EE,"Alio, Inc","10901 W. 120th Ave, Suite 380 Bloomfield CO US 80021 "
MA-M,C4A10E9,"XI'AN YEP TELECOM TECHNOLOGY CO.,LTD","No.211 Tiangu 8th Road, High-tech Zone Xi 'an  Shaanxi CN 710065 "
MA-M,244E7B6,Owasys Advanced Wireless Devices,"Parque Tecnologico, 207-B Zamudio Vizcaya ES E-48170 "
MA-M,7050E77,Yoctopuce,Route de Cartigny 33 Cartigny  CH 1236 
MA-M,C4A10E6,"Hainan World Electronic Science and Techology Co.,Ltd","Room 1502,15th Floor,Building 20,NO.487 Tianlin Road,Shanghai,200233 China Shanghai Shanghai CN 200233 "
MA-M,6C1524A,STERIS,"Unit 7 & 8, Stortford Hall Industrial Park, Dunmow Road Bishops Stortford herts GB CM23 5GZ "
MA-M,C4A10EA,"Jiangsu Perceive World Technology Co.,Ltd.","4-5F,Hengsheng Science Park 70#,Zhonghui Ave 1588#,HuiShan District,Wuxi,Jiangsu,China Wu xi Jiangsu CN 214181 "
MA-M,18A59C1,Cuman,Al-Farabi 97/1 Nur-Sultan  KZ 010000 
MA-M,3043D74,FIBERME COMMUNICATIONS LLC,1749 Old Meadow Rd. McLean VA US 22102 
MA-M,381F26E,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,381F267,RCE systems s.r.o.,Svatopluka Cecha 2008/1d Brno CR CZ 61200 
MA-M,381F26B,Deutronic Elektronik GmbH,Deutronicstraße 5 Adlkofen Bayern DE 84166 
MA-M,381F26A,Sercomm Corporation.,"3F,No.81,Yu-Yih Rd.,Chu-Nan Chen Miao-Lih Hsuan  TW 115 "
MA-M,381F260,JAESUNG INFORMATION & COMMUNICATION CO.LTD,"41-69, POWOL SAEMALGIL, YANG YANG-EUP YANG YANG GUN  KR 25017 "
MA-M,381F266,NOITAC sp. z o.o. sp.k.,Szlak 28/3 Kraków  PL 31-153 
MA-M,6C93082,"ZHEJIANG XIAN DA Environmental Technology Co., Ltd","Room 103,1st F,unit A,Buliding 3,No. 8,Xiyuan 1st Road,Sandun Town,Xihu District HANGZHOU ZHEJIANG CN 310000 "
MA-M,3043D78,"Kesu (Shanghai) Electronic Technology Co., Ltd","3-36588?No. 1800, Panyuan Road, Changxing Town, Chongming District Shanghai  CN 202150 "
MA-M,3043D7A,Bodhi,"3150 W. Prospect Road, Suite 330 Fort Lauderdale FL US 33309 "
MA-M,3043D79,PK Solutions LLC,10811 E Harry Wichita KS US 67207 
MA-M,3043D7B,Motec GmbH,287 27 Road Grand Junction CO US 81503 
MA-M,6C93086,Uconfree technology(shenzhen)limited,Room 311 PuFeng commercial center PingHu street LongGang District ShenZhen China SHENZHEN  CN 518111 
MA-M,6C93087,Liberty AV Solutions,1490 Garden of the Gods Road Colorado Springs CO US 80907 
MA-M,6C93088,"Hangzhou Risco System Co.,Ltd","No. 19, Naxian street, Liangzhu street, Yuhang District Hangzhou City Zhejiang Province CN 31000 "
MA-M,0C86294,Ag Express Electronics,6280 NE 14th St Des Moines IA US 50313 
MA-M,0C86293,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,1054D26,Lanao Communication Technology Limited,"#B2, Zhongbaotong Creative Park Changfa West Road No.34 Bantian Shenzhen  CN 518029 "
MA-M,1054D28,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,988FE0E,"CEL Terminus (Shanghai) Information Technologies Co.,Ltd.","18F, Building 2, CES West Bund Center, No.277 Longlan Rd, Xuhui District, Shanghai  CN 200000 "
MA-M,988FE07,"China Huaxin Post and Telecom Technologies Co., Ltd.","5F, Building 1, Lane 60 Na Xian Road, Pudong District, Shanghai 201210 P.R.China Shanghai  CN 200127 "
MA-M,0826AED,Veth Propulsion bv,Nanengat 17 Papendrecht  NL 3356AA 
MA-M,0826AEE,Mass Electronics Pty Ltd,12 McKechnie Drive Eight Mile Plains QLD AU 4113 
MA-M,DC3643C,Orlaco Products B.V.,Albert Plesmanstraat 42 Barneveld  NL 3772MN 
MA-M,18D7937,JFA Electronics Industry and Commerce EIRELI,"Rua Flor das Pedras, 175 Belo Horizonte Minas Gerais BR 30810-000 "
MA-M,DC3643A,KUANTECH (CAMBODIA) CORPORATION LIMITED,"PHUM CHORMPUL, KHUM P'PEL, SROK TRAMKORK KINGDOM OF CAMBODIA TAKEO PROVINCE KH 210209 "
MA-M,DC36438,OAK INFORMATION SYSTEM CO.,2-2-20 Higashishinagawa Shinagawa-ku Tokyo JP 140-0002 
MA-M,18D7932,Hydrotechnik GmbH,Holzheimer Strasse  94-96 Limburg  DE 65549 
MA-M,18D7935,"DongGuan Orient Electronics & Metal Co.,Ltd","A2 Building, ZhiGu Science and Technology Park, Gekeng industrial park, HengLi Town,  China DongGuan GuangDong, CN 523468 "
MA-M,04EEE88,"MPEON Co.,Ltd","#927, Gyeonggi business Growh Center, Pangyo 2nd TechnoValley, 42, Changeop-ro, Sujeong-gu Seongnam-si Gyeonggi-do KP 13449 "
MA-M,04EEE8A,"Shenzhen JoiningFree Technology Co.,Ltd","16F, Block C, Qifengda Building, Taohuayuan Science and Technology Innovation Park, Furong Road, Songgang Street, Baoan District, Shenzhen Guangdong CN 518110 "
MA-M,08F80D1,"Shenzhen DophiGo IoT Technology Co.,Ltd","B02, first floor, building No.9, Nanshan Yungu start-up business industrial park second part, No.2, Pingshan first road, Pingshan Community, Taoyuan Street, Nanshan district Shenzhen  CN 518000 "
MA-M,08F80DE,"Suzhou Sidi Information Technology Co., Ltd.","No.18, Yuebang Street, Wuzhong District, Suzhou  CN 215000 "
MA-M,1845B37,"Shenzhen Incar Technology Co., Ltd.","Zhongxi ECO International Building, Shuiku Rd., Baoan District Shenzhen   CN 518000 "
MA-M,08F80D8,OpenYard LLC,"82, Sadovnicheskaya str., Building 2, Office 3F07 Moscow  RU 115035 "
MA-M,F4700CE,"Shenzhen WeProTalk Technology Co., Ltd.","Room 201, R3-B building, Virtual univessity park, Nanshan Shenzhen  Guangdong CN 518000 "
MA-M,F4700CB,"Shanghai Risingpo Electronics CO.,LTD","Room 501, Building 5, Lingang Excellence Industrial Park, No. 877, Jiuxin Road, Jiuting Town, Songjiang District, Shanghai shanghai  CN 201615 "
MA-M,F4700C4,"Shenzhen Anycon Electronics Technology Co.,Ltd","1109,11th floor, Tower E, Galaxy world, Minle community, Minzhi, Longhua district Shenzhen Guangdong CN 518100 "
MA-M,F4A4542,TRI WORKS,#402 Goto building 4F 2-2-2 Daimyo Chuo-ku Fukuoka-shi  JP 810-0041 
MA-M,F4A4543,"Chongqing Hengxun Liansheng Industrial Co.,Ltd","Shop 42, Area C, ""Chongqing Yixiang City"", No. 12 Jiangnan Avenue, Nan'an District Chongqing Chongqing Province CN 404100 "
MA-M,F4A4546,Introl Design,4883 ida park drive Lockport NY US 14094 
MA-M,F4A4540,NKT Photonics A/S,Blokken 84 Birkerod  DK 3460 
MA-M,7872647,Conjing Networks Inc.,"4F., No.108, Zhenxing Rd., East Dist. Hsinchu City  TW 300081 "
MA-M,787264A,"Typhoon HIL, Inc.","15 Ward Street, 2nd Floor Somerville  US 02143 "
MA-M,7872644,Asustor Inc.,"3F, No.136, Daye Road, Beitou Dist., Taipei City  TW 112 "
MA-M,F4700C0,HYUNSUNG CONVERGENCE ,"802-Ho,Sanbon-ro,48beon-gil 32 Gunpo-si Gyeonggi-do KR 15846 "
MA-M,9880BBC,"Shenzhen Xin Kingbrand Enterprises Co., Ltd","First and Third Floor of Building B,Building A, NO. 90 Nanpu Road, Shajing Street, Baoan District Shenzhen  CN 518000 "
MA-M,9880BBD,"Wyebot, Inc.",2 Mount Royal Ave. Marlborough MA US 01752 
MA-M,9880BB3,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,986EE87,Centro de Pesquisas Av Wernher Von Braun,"Avenida Alice de Castro Pupo Nogueira, Mattosinho, 301 - Alphaville campinas Sao Paulo BR 13098392 "
MA-M,A0BB3E4,COMSYS Communications Systems Service GmbH,TecCenter Bad Salzdetfurth Niedersachsen DE 31162 
MA-M,986EE85,"SUZHOU AUDITORYWORKS CO., LTD.","Creative Industry Park, No.328, Xinghu Street, Suzhou Industrial Park, Unit 2-B504 Suzhou Jiangsu CN 215000 "
MA-M,986EE8D,"Changzhou Jiahao Radio&TV device CO.,LTD","NO.155,Jiaxing road Changzhou Jiangsu CN 213000 "
MA-M,7C83349,SERNET (SUZHOU) TECHNOLOGIES CORPORATION,"NO.8 Tangzhuang Road,Suzhou Industrial Park,Su ZhouCity,JiangSu Province,China Suzhou  CN 215021 "
MA-M,7C83347,"ChengDU Yi Gong Intelligence Technology Co., Ltd.","5th floor, building 4, No. 200, Tianfu 5th Street ChengDu SiChuan CN 610000 "
MA-M,7C8334D,MSV elektronika s.r.o.,Postovni 662 Studenka  CZ 742 13 
MA-M,1CAE3E9,"China Convert Technology Co., Ltd.","Room 405,18 Building,No. 3333, Huaning Street, Minhang District Shanghai  CN 210036 "
MA-M,785EE84,"beijing Areospace Hongda optoelectronics technology co.,ltd","Room 422, No.4, North Row, No.28 South Yard Beijing   Dongbei Wang Village, Dongbei Wang Township, Haidian District CN 065599 "
MA-M,785EE8C,"FINETOOLING TECHNOLOGY(HONG KONG)CO.,LIMITED",RM 1003 10/F TOWER 1 LIPPO CENTER 89 QUEENSWAY ADMIRALTY HK HONG KONG HONG KONG CN 999077 
MA-M,38A8CD1,"Fujica System Co., ltd","Building 6, JiuXiangLing Industrial Area, Xili street, Nanshan District, Shenzhen GuangDong CN 518055 "
MA-M,7C83343,"Beijing Changkun Technology Co., Ltd.","Room 821-1, unit 2, floor 10, building 1, No. 3, Rongjing East Street, Beijing Economic Development Zone Beijing Beijing CN 100176 "
MA-M,38A8CDD,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,785EE8D,Tachyon Networks,"11275 US HWY 98 W, STE. 6-259 Miramar Beach FL US 32550 "
MA-M,283613E,"EGMedical, s.r.o.",KRENOVA 19 Brno JHMK CZ 60200 
MA-M,2836135,Turing Video,"1730 S El Camino Real, Suite 350 San Mateo CA US 94402 "
MA-M,2836138,"Fuzhou Lesi Intelligent Technology Co., Ltd","Room 1-3-5, north 9 / F, building 1, Fujian hi tech Pioneer Park, 611 Gongye Road, Gulou District Fuzhou Fujian CN 350000 "
MA-M,283613B,"Qorvo, Inc.",500 W. Renner Road Richardson TX US 75080 
MA-M,283613C,"midBit Technologies, LLC",153 Homestead Ln Romney WV US 26757 
MA-M,6433B54,"Eagle Eye Networks, Inc",4611 Bee Cave Rd Suite 200 austin TX US 78746 
MA-M,283613A,MAKEEN Energy,Alsvej 21 Randers  DK 8940 
MA-M,6433B56,MICROIT SRL,Via Galileo Galilei 1 Medolla MODENA IT 41036 
MA-M,6433B59,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,6433B58,LACO Technologies,3085 W Directors Row Salt Lake City UT US 84104 
MA-M,6433B5B,electroCore Inc.,205 Forge Way Rockaway NJ US 07866 
MA-M,6433B57,ABB Electrification Smart Power (ELSP),"PVT. BAG 92609, SYMONDS STREET Auckland  NZ 1150 "
MA-M,584849A,Waoo,True Møllevej 9 Tilst Aarhus Municipallity DK 8381 
MA-M,44A92C7,Efficient Building Automation Corp.,Unit 1004 - 7495 132nd Street Surrey British Columbia CA V3W1J8 
MA-M,44A92C1,uimcom,"Yingying building, 99 Tuanjie Road, Pukou District, Nanjing nanjing  CN 211800 "
MA-M,44A92C4,NetX Networks a.s.,Palackeho trida 811/112 Brno Czech Republic CZ 62100 
MA-M,F02A2BE,"Shenzhen CUCO Technology Co., Ltd","Room 201, 301, Building A, No.12, Difu Road, Guxing Community, Xixiang Street, Baoan District Shenzhen Guangdong CN 418000 "
MA-M,F02A2B8,Tenways Engineering Service Ltd,85 Kenilworth Road Edgware Middlesex GB HA8 8XA 
MA-M,A85B361,PARMA LLC,"Leninsky Prospekt, 140, lit A, room 15N Saint Petersburg Saint Petersburg RU 198216 "
MA-M,781305E,"Dongguan zhenxing electronic technology co.,limited",GuangMingGang JinJun road 8# DonggUAN  CN 523768 
MA-M,A85B36D,Adam Hall GmbH,Adam-Hall-Str. 1 Neu-Anspach Hessen DE 61267 
MA-M,7813059,"Shenzhen C & D Electronics Co., Ltd.","9th FIoor, Building 9, No.1 Qingxiang road, BaoNeng Science and TechnoIogy Industrial Park, Longhua New District ShenZhen GuangDong CN 518000 "
MA-M,E878295,"SHEN ZHEN SKYSI WISDOM TECHNOLOGY CO.,LTD.","Room 1106,11th floor, National Technology Building, no. 109, Baoshen Road, Songpingshan community, Xili Street, Nanshan district, Shenzhen City SHENZHEN GUANGDONG CN 518000 "
MA-M,E878299,Ryu Tech. LTD,"No.10 Lane 369,Yuan Taung Rd.JhoneHe City Taipei Taiwan,R.O.C TW 235 "
MA-M,E878292,Galcon,Kfar Blum  israel Kfar Blum Israel  IL 121500 
MA-M,1874E20,Ensor AG,Riedstrasse 11 Cham Zug CH CH - 6330 
MA-M,E87829C,FairPhone B.V.,VanDiemenstraat 200 Amsterdam  NL 1013 CP 
MA-M,1874E23,CT Company,"Godovikova , 9, Moscow Moscow RUSSIA RU 129085 "
MA-M,D09FD9B,"Cablewireless Laboratory Co., Ltd","Room 218,  Block E1, Yuanchenxin Building, 12 Yumin Road, Chaoyang District Beijing  CN 100029 "
MA-M,1874E27,"Sansec Technology Co.,Ltd",Bejing Chaoyang District Guangshun North Street Hostpital No.16 No.2 building 14 room 1406 Bejing  Bejing  CN 100102 
MA-M,D09FD92,Westar Display Technologies,4 Research Park Dr St Charles MO US 63304 
MA-M,C0FBF94,Minato Advanced Technologies inc,"4105, Minami Yamata-cho, Tsuzuki-ku, YOKOHAMA Kanagawa JP 224-0026 "
MA-M,C0FBF97," LongSung Technology (Shanghai) Co.,Ltd.   "," Room 606, Block B, Bldg. 1, No. 3000 Longdong Avenue., Zhangjiang Hi-Tech Park, Pudong District ShangHai  CN 201203 "
MA-M,C8F5D6E,HEITEC AG,Güterbahnhofstrasse 5 Erlangen Please select state DE 91052 
MA-M,C8F5D6A,"HENAN FOXSTAR DIGITAL DISPLAY Co.,Ltd.","No. 7 Bldg., Yulong Block, Longsheng Road, Optronic Industry Area, Nanyang,Henan,P.R.China Nanyang  CN 473000 "
MA-M,88C9B33,"Fortive Setra-ICG(Tianjin)Co.,Ltd","28 weiwu Road,Micro-electronics Industrial Park,Xiqing District Tianjin,P,R,China Tianjin  CN 300380 "
MA-M,C0FBF99,zxsolution,nanshan shenzhen shenzhen  CN 518000 
MA-M,C0FBF90,Xerox Corporation,"800 Phillips Rd, Mailstop 0207-2Z Webster NY US 14580 "
MA-M,C8F5D60,MEIRYO TECHNICA CORPORATION,"2039-1,Shimoi, Shimoi-cho Owariasahi-city Aichi JP 488-0052 "
MA-M,88C9B36,Hugo Techno,F92 Green Park New Delhi Delhi IN 110016 
MA-M,20CE2A3,Cuculus GmbH,Lindenstr. 9 -11 Ilmenau Thuringia DE 98693 
MA-M,20CE2A0,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,78C2C06,"Sichuan Tianyi Comheart Telecom Co.,LTD","FL12,TowerB,Tianyi international Hotel,No.2 West Section One, Second Ring Road, Chengdu, Sichuan Chengdu Sichuan CN 610000 "
MA-M,88C9B3C,"Shenzhen Viewsmart Technology Co.,Ltd","Room 10C?Floor 10,South China Navigation Building, No.7 North Langshan Road,Nanshan District, Shenzhen, China. SHENZHEN  CN 518000 "
MA-M,88C9B39,"Richbeam (Beijing) Technology Co., Ltd.","2608, Tower A, Tianzuo International, No.12, Zhongguancun South Street, Haidian District Beijing Beijing CN 100081 "
MA-M,20CE2A4,Annapurna labs,"Matam Scientific Industries Center,   Building 8.2 Mail box 15123 Haifa IL 3508409 "
MA-M,20CE2A6,Radarxense BV,"Kwekerijweg, 2A Zeist Nederland NL 3709 JA "
MA-M,1CA0EF5,"Nanjing Bilin Intelligent Identification Technology Co.,Ltd",No.9 Bancang Street Nanjing Jiangsu CN 210000 
MA-M,1CA0EF2,"Schneider-Electric(China)Co.Ltd,Shenzhen Branch","Unit A to C 7/F and 8/F,CES Building ,No.3099,Keyuan South road, Nanshan Dist, Shenzhen, GD, China SHENZHEN  CN 518000 "
MA-M,1CA0EFA,Henrich Electronics Corporation,225 Deming Place Westmont  US 60559 
MA-M,1CA0EF9,Atlas Aerospace,Ulbrokas 19a Riga Riga LV LV-1021 
MA-M,1CA0EFB, BMK professional electronics GmbH,Werner-von-Siemens-Straße 6 Augsburg   DE 86159 
MA-M,1CA0EFE,"RDA Microelectronics Technologies (Shanghai) Co. , Ltd","Room 336, No.3, Lane 2288, Zuchongzhi Road, Pudong Area Shanghai Shanghai CN 200120 "
MA-M,0C5CB5A,"Zhengzhou coal machinery hydraulic electric control Co.,Ltd","167 Jingkai 9th Street, Zhengzhou Economic Development Zone Zhengzhou  CN 45000 "
MA-M,6015928,"Yangzhou Wanfang Electronic Technology,CO .,Ltd.","No.96 Anlin Road,Guangling District Yangzhou City Jiangsu Province CN 225000 "
MA-M,A453EE6,"Shenzhen Xunqi Interconnet Technology Co., Ltd","26G, block B, Haiwang building, Chuangye Road, Nanshan District, Shenzhen Guangdong CN 518000 "
MA-M,6015926,"BEIJING KUANGSHI TECHNOLOGY CO., LTD","Room 1018,10th Floor, No.1 Zhongguancun Street, Haidian District,  Beijing Beijing CN 100086 "
MA-M,0C5CB5D,BSU Inc,"1611 Headway Circle, Building 1, Suite 200 Austin TX US 78754 "
MA-M,245DFCA,Tata Sky Limited,"Unit 301 to 305, 3rd Floor, Windsor, Off C.S.T. Road, Kalina, Santacruz (East), Mumbai – 400 098  Mumbai Maharashtra IN 400098 "
MA-M,245DFC3,"Shenzhen Hailuck Electronic Technology CO.,LTD","2/F, building 19, Baotian industrial zone, the Third Baotian Road, Bao'an district Shenzhen GuangDong CN 518101 "
MA-M,245DFCB,ONLY,"1F., No. 16, Ln. 76, Zhongyang N. Rd., Sanchong Dist New Taipei City Taiwan (R.O.C.) TW  24146 "
MA-M,0411195,"CEITA COMMUNICATION TECHNOLOGY CO.,LTD","611, Renbao Building, 32 Baolong Road, Changlong Community, Buji Street, Longgang District Shenzhen Guangdong CN 518000 "
MA-M,982782E,SureFlap Ltd,"7 The Irwin Centre, Scotland Road, Dry Drayton Cambridge Cambridgeshire GB CB23 8AR "
MA-M,982782C,KRISTECH Krzysztof Kajstura,"Porzeczkowa 12 Ustro? Please select region, state or province PL 43-450 "
MA-M,E86CC7B,"MORNSUN Guangzhou Science & Technology Co., Ltd.","No.5,Kehui St. 1,kehui Development Center,Science Ave.,Guangzhou Science City,  Huangpu District GuangZhou GuangDong  CN 510000 "
MA-M,E86CC71,"ASSA ABLOY(GuangZhou) Smart Technology Co., Ltd","Plant Building 5, 106 Xieshi Highway, Shibi 1st Village Guangzhou GuangDong CN 511495 "
MA-M,0411194,"Bolicom Innovation Technology (BeiJing) Co.,LTD.","Rm2327, Building23, No.18 Anningzhuang East Road, Haidian District Bei Jing  CN 100000 "
MA-M,041119C,"Haerbin Donglin Technology Co., Ltd.","Room 2, Floor 1, Unit 6, Building 2,Yuanshi Street 35, Nangang District Haerbin Heilongjiang CN 150000 "
MA-M,0411196,"ZPD technology Co., Ltd","2# Floor, 1# Gate?12# Building?5# Jiangtai Road, Chaoyang District,Beijing Beijing Beijing CN 100015 "
MA-M,9827822,"Anhui Shengren Electronic Technology Co., Ltd","520 Jiahe Road, Yuhui District Bengbu Anhui CN 233000 "
MA-M,446FD8E,CTE,"No. 1-7, Gongjian Rd., Cidu District, Keelung City 20647, Taiwan R.O.C Keelung Taiwan TW 106 "
MA-M,9827821,INFODAS GmbH,Rhonestr. 2 Cologne  DE 50765 
MA-M,446FD82,BAYKON Endüstriyel Kontrol Sistemleri San. ve Tic. A.Ş.,Kimya Sanayicileri Org. San. Bolgesi Organik Cad. No:31 Istanbul Tuzla  TR 34956 
MA-M,78D4F1B,"Jiangsu byzoro intelligent technology Co.,Ltd","Room 301, Building D, Yunmi City, No.19 Ningshuang Road, Yuhuatai District Nanjing Jiangsu CN 210012 "
MA-M,446FD87,ITC,3030 Corporate Grove Drive Hudsonville MI US 49426 
MA-M,A0024AA,Guangdong Jinpeng Technology Co. LTD,"Room 504, 5 / F, Self-built A3 Building, No. 50 Science Avenue, Huangpu District Guangzhou  CN 510700 "
MA-M,78D4F11,Silla Industries,Via della Meccanica 2a Padova PD IT 35127 
MA-M,A0024AC,Encroute AB,Box 2062 Sundbyberg  SE 17402 
MA-M,A0024A8,"Beijing Lyratone Technology Co., Ltd","1st floor, Caigang building, No.40 Beiyuan Road Beijing  CN 100020 "
MA-M,A453EEB,"Viper Design, LLC",85 Cude Lane Madison TN US 37115 
MA-M,8CAE490,Ouman Oy,Voimatie 6 Kempele  FI FIN-90440 
MA-M,A0024A7,ENNEBI ELETTRONICA SRL,"Via Papa Giovanni XXIII, 13/15 Novedrate Como IT 22060 "
MA-M,8CAE49B,"Suzhou Guowang Electronics Technology Co., Ltd.","No. 99, Changli Road, 703, Wuzhong science and technology entrepreneurship Park Suzhou  CN 215168 "
MA-M,8C476EB,Faravid Communication&Data Analysis,"18th unit, No.2, Houman Alley Abbaspour Av.,  Vanak Sq. Tehran IR 1435633413 "
