Registry,Assignment,Organization Name,Organization Address
MA-L,E85AA7,LLC Emzior,"Strelna, Svyazi street, 34, Lit A, of. 234 Saint-Petersburg  RU 198515 "
MA-L,D0D6CC,Wintop,"No. 1301,Xinfei Road Songjiang District Shanghai CN 201612 "
MA-L,58D071,BW Broadcast,Unit 27 IO Centre Croydon Surrey GB CR0 4WQ 
MA-L,20858C,Assa,Gurogu Guro3dong Ace Twintower 2cha 209  Seoul KR 152-779 
MA-L,1C52D6,FLAT DISPLAY TECHNOLOGY CORPORATION,"No.85, Sec. 1, Fuxing Rd., South Dist Taichung  TW 402 "
MA-L,D0DFB2,Genie Networks Limited,"5F, No.15, Lane 360, Sec., 1, Neihu Road, Taipei  TW 114 "
MA-L,80FA5B,CLEVO CO.,"NO. 129, XINGDE ROAD New TAIPEI CITY  TW 241 "
MA-L,C0B339,Comigo Ltd.,15 HaPardes St.  Yarkona IL 45915 
MA-L,84ED33,"BBMC Co.,Ltd","#301, DaerungPostTower 3, 182-4, Seoul None KR 152-746 "
MA-L,E82E24,Out of the Fog Research LLC,"565 Clyde Avenue, Suite 620 Mountain View CA US 94043 "
MA-L,386645,"OOSIC Technology CO.,Ltd","8F,No 1559, Zuchongzhi Road  Shanghai CN 201203 "
MA-L,C0A0E2,Eden Innovations,ZAC Eguilles PACA FR 13510 
MA-L,6C5A34,"Shenzhen Haitianxiong Electronic Co., Ltd.","Rm.407, Block A, University-town Business Park, Taoyuan street, Lishan Road Shenzhen Guangdong CN 518055 "
MA-L,DCB058,Bürkert Werke GmbH,Christian-Bürkert-Straße 13-17 Ingelfingen Baden-Württemberg DE 74653 
MA-L,9038DF,Changzhou Tiannengbo System Co. Ltd.,"#9 East Hehai Road, RM 306 Changzhou Jiangsu Province CN 213000 "
MA-L,185253,Pixord Corporation,"6F, No 12, Innovation 1st Road Hsinchu  TW 30076 "
MA-L,9C9C1D,Starkey Labs Inc.,6600 Washington Ave. S. Eden Prairie MN US 55344 
MA-L,9CE1D6,Junger Audio-Studiotechnik GmbH,Justus-von-Liebig-Strasse 7 12489 Berlin  US  
MA-L,D8182B,Conti Temic Microelectronic GmbH,Sieboldstraße 19 Nuremberg Bavaria DE 90411 
MA-L,80CF41,Lenovo Mobile Communication Technology Ltd.,"No.999,Qishan North 2nd Road,Information&Optoelectronics Park,Torch Hi-tech Industry Development Zone, Xiamen Fujian US 361006 "
MA-L,58D6D3,Dairy Cheq Inc,"60 Baffin Place, Unit 5 Waterloo Ontario CA N2V 1Z7 "
MA-L,046E49,"TaiYear Electronic Technology (Suzhou) Co., Ltd","12-B101 Creative Industrial Park ,No. 328,Xinghu Street ,Suzhou Industrial Park SuZhou JiangSu CN 215000 "
MA-L,B49DB4,Axion Technologies Inc.,"105-1203, 70, Jingeononam-ro Namyangju Gyeonggi-do KR 472-859 "
MA-L,ACE87E,Bytemark Computer Consulting Ltd,Unit 2 Opus Avenue York YO26 6BL GB  
MA-L,60CDC5,"Taiwan Carol Electronics., Ltd","No.202, Tung Kuang Road Taichung Taiwan TW 40151 "
MA-L,2C3BFD,"Netstor Technology Co., Ltd.","6F, No. 1, Alley 16, Lane 235, Baoqiao Rd., Xindian District New Taipei City  US 23145 "
MA-L,AC3CB4,Nilan A/S,Nilanvej 2 Hedensted Vejle amt DK 8722 
MA-L,8007A2,Esson Technology Inc.,"Room A2, 5F Longsheng Commericial Building, Baoan District ShenZhen CN 518000 "
MA-L,080FFA,KSP INC.,"RM 501, 138 Kwangdeokdae-ro Danwon-gu, Ansan-si Gyeonggi-do KR 425906 "
MA-L,683B1E,Countwise LTD,1149 Sawgrass Corporate Parkway Sunrise Florida US 33323 
MA-L,2091D9,I'M SPA,VIA BIRON 102/3 MONTEVIALE VICENZA IT 36050 
MA-L,141BF0,Intellimedia Systems Ltd,Sandhill Barn Washington West Sussex GB RH204TD 
MA-L,5887E2,"Shenzhen Coship Electronics Co., Ltd.","Rainbow Bldg., North, Hi-Tech Industrial Park Shenzhen Guangdong CN 518057 "
MA-L,F46DE2,zte corporation,"12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China shenzhen  guangdong CN 518057 "
MA-L,503955,Cisco SPVTG,5030 Sugarloaf Parkway Lawrenceville GA US 30044 
MA-L,808287,ATCOM Technology Co.Ltd.,"A-2F, #3 , Crown industry buildings Shenzhen Guang Dong US 518040 "
MA-L,28A186,enblink,Room 212 Building 105-1 SNU  SEOUL KR 151-742 
MA-L,6C9AC9,"Valentine Research, Inc.",10280 Alliance Rd Cincinnati OH US 45242 
MA-L,10FBF0,KangSheng LTD.,"2F., No.11,  New Taipei City  TW 24889 "
MA-L,AC7236,"Lexking Technology Co., Ltd.","2F, No. 3, Baoqiang Road, New Taipei City Taiwan TW 231111 "
MA-L,3CD7DA,SK Mtek microelectronics(shenzhen)limited,"12F, Micro-profit Building,South 6 road Shenzhen Guangdong CN 518057 "
MA-L,04F8C2,"Flaircomm Microelectronics, Inc.","7F,Guomai Building,116 East JiangBin Ave Fuzhou Fujian CN 350015 "
MA-L,6869F2,ComAp s.r.o.,Kundratka 17 Prague  CZ 18000 
MA-L,B85AFE,"Handaer Communication Technology (Beijing) Co., Ltd","Jiancaicheng West Rd.65,Xisanqi,  Beijing CN 100096 "
MA-L,ACA22C,Baycity Technologies Ltd,10 Nazareth Ave Christchurch Canterbury NZ 8024 
MA-L,303294,W-IE-NE-R Plein & Baus GmbH,Muellersbaum 20 Burscheid NRW US 51399 
MA-L,7C822D,Nortec,2740 Fenton Rd Ottawa ON US K1T3T7 
MA-L,AC8D14,Smartrove Inc,19630 Allendale Ave. Saratoga CA US 95070 
MA-L,388EE7,Fanhattan LLC,489 S El Camino Real San Mateo CA US 94402 
MA-L,CCE798,My Social Stuff,Sint-Hubertussyraat 65 Berchem  BE 2600 
MA-L,A036F0,Comprehensive Power,420 Northboro Road Central Marlborough MA US 01752 
MA-L,180CAC,CANON INC.,3-30-2 Ohta-Ku Tokyo JP 146-8501 
MA-L,00DB1E,Albedo Telecom SL,Joan d'Austria 112 Barcelona  ES 08018 
MA-L,60748D,Atmaca Elektronik,"Namik Kemal Mahallesi 177, Sokak No:2 Istanbul Esenyurt TR 34510 "
MA-L,B8B7D7,2GIG Technologies,2961 West Maple Loop Drive Lehi Utah US 84043 
MA-L,78D129,Vicos,Eugenmuellerstrasse 14 Salzburg Salzburg AT 5020 
MA-L,84DF0C,NET2GRID BV,Krullelaan 28 Zeist Utrecht NL 3701 TD 
MA-L,78AB60,ABB Australia,PMB 88 Berrimah NT AU 0828 
MA-L,8482F4,"Beijing Huasun Unicreate Technology Co., Ltd","North Region 6th Floor, Tower A, Huizhi Mansion,  Beijing CN 100085 "
MA-L,5CD41B,"UCZOON Technology Co., LTD","9 th Floor,Pan Gu Plaza,No.27 North  4 th Ring, Beijing Beijing CN 100029 "
MA-L,2CEDEB,Alpheus Digital Company Limited,"Room 2, 23/F Tak King Industrial building Hong Kong  HK 852 "
MA-L,0CDCCC,Inala Technologies,"Inala House,  557 15th Road Midrand Gauteng ZA 1685 "
MA-L,0CD996,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,30F33A,+plugg srl,"via giovanni ventura, 5 Milano MI IT 20134 "
MA-L,98291D,"Jaguar de Mexico, SA de CV",Calle Tabla Grande No.2 Jilotzongo Estado de Mexico MX 54570 
MA-L,34AF2C,"Nintendo Co., Ltd.","  11-1 HOKOTATE-CHO KAMITOBA, MINAMI-KU KYOTO KYOTO JP 601-8501 "
MA-L,7CD9FE,"New Cosmos Electric Co., Ltd.",2-5-4 Mitsuyanaka Osaka Osaka-fu JP 532-0036 
MA-L,CCC104,Applied Technical Systems,P.O. Box 5705 Shreveport LA US 71135 
MA-L,A4B1E9,Technicolor Delivery Technologies Belgium NV,Prins Boudewijnlaan 47 Edegem - Belgium  BE B-2650 
MA-L,60455E,Liptel s.r.o.,Hradna 338 Liptovsky Hradok  SK 03301 
MA-L,D806D1,"Honeywell Fire System (Shanghai) Co,. Ltd.","No. 430, Li Bing Road, Pudong Shanghai Shanghai CN 201203 "
MA-L,647657,Innovative Security Designs,18 Technology Drive Irvine CA US 92618 
MA-L,0C57EB,Mueller Systems,"48 Leona Drive, Suite C Middleboro MA US 02346 "
MA-L,745327,"COMMSEN CO., LIMITED","12/F., San Toi Building,139 Connaught Road Central    HK 999077 "
MA-L,D08CFF,UPWIS AB,Box 3000 Uppsala Uppsala SE 75003 
MA-L,68D1FD,"Shenzhen Trimax Technology Co.,Ltd","Room 1016, 10F, Max Smart Commercial Center, Shenzhen Guangdong CN 518133 "
MA-L,9C066E,Hytera Communications Corporation Limited,"Hytera Tower, Hi-Tech Industrial Park North, Nanshan District Shenzhen Guangdong US 518057 "
MA-L,642216,"Shandong Taixin Electronic co.,Ltd","FL.6,Haichen Building Jinan Shandong CN 250010 "
MA-L,F8A03D,"Dinstar Technologies Co., Ltd.","Floor 6, Guoxing Building shenzhen Guangdong US 518052 "
MA-L,2CD444,FUJITSU LIMITED,"403, Kosugi-cho 1-chome, Nakahara-ku Kawasaki Kanagawa JP 211-0063 "
MA-L,907025,"Garea Microsys Co.,Ltd.","4th Floor, Building 2, Software Park Suzhou Jiangsu CN 215163 "
MA-L,10D1DC,INSTAR Deutschland GmbH,Auf der Hostert 17 Huenstetten Bechtheim Hessen DE 65510 
MA-L,34996F,VPI Engineering,"11814 S. Election Rd., Suite 200 Draper UT US 84020 "
MA-L,5869F9,Fusion Transactive Ltd.,PO Box 68281 Auckland  NZ 1145 
MA-L,D41E35,TOHO Electronics INC.,"1-13-21 Tanashioda, Chuo-Ku Sagamihara-City Kanagawa JP 252-0245 "
MA-L,98A7B0,MCST ZAO,"35/50, Nizhnyaya Krasnoselskaya St., Moscow  RU 105666 "
MA-L,4C068A,Basler Electric Company,12570 State Route 143 Highland Illinois US 62249 
MA-L,BC811F,Ingate Systems,Rissneleden 45 Sundbyberg  SE 17444 
MA-L,D867D9,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,944A09,BitWise Controls,98 Inverness Dr East Englewood CO US 80112 
MA-L,BC28D6,Rowley Associates Limited,Suite 4B/4C Drake House Dursley Gloucestershire GB GL11 4HH 
MA-L,10BD18,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,443839,"Cumulus Networks, inc","650 Castro Street, suite 120-245 Mountain View CA US 94041 "
MA-L,A4E731,Nokia Corporation,Elektroniikkatie 10 Oulu  FI 90570 
MA-L,4C72B9,PEGATRON CORPORATION,"5F No. 76, Ligong St., Beitou District Taipei City Taiwan TW 112 "
MA-L,68D925,ProSys Development Services,Mill House Mitcham Surrey GB CR4 4HY 
MA-L,848D84,Rajant Corporation,400 East King Street Malvern PA US 19355 
MA-L,D8337F,"Office FA.com Co.,Ltd.",293-21 Oyama-shi Tochigi JP 329-0216 
MA-L,0036F8,Conti Temic microelectronic GmbH,Dornierstraße 1 Markdorf  DE 88677 
MA-L,A4F7D0,"LAN Accessories Co., Ltd.","8F-1, No. 159, Sec. 1 Hsin Tai Wu Road, New Taipei City,  US 221 "
MA-L,048B42,Skspruce Technologies,"A1, Tianfu Software Park, 1129 Century City Road High-tech Zone, Chengdu Sichuan CN 610041 "
MA-L,5076A6,Ecil Informatica Ind. Com. Ltda,"Av. Araguacema, 388 Barueri São Paulo BR 06460-070 "
MA-L,A44C11,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,60843B,"Soladigm, Inc.",195. S Milpitas Blvd Milpitas CA US 95035 
MA-L,209BA5,"JIAXING GLEAD Electronics Co.,Ltd",No.66 Zhengyuan Road in Tanghu Industrial Garden  Jiaxing Zhejiang CN 314003 
MA-L,A0F450,HTC Corporation,"No. 23, Xinghua Rd., Taoyuan City Taoyuan County Taiwan TW 330 "
MA-L,6089B1,Key Digital Systems,521 E 3rd Street Mount Vernon NY US 10553 
MA-L,44D15E,Shanghai Kingto Information Technology Ltd,No.738 Guangji RD.3F shanghai.china  shanghai CN 200434 
MA-L,0036FE,SuperVision,po box 3472 palos verdes CA US 90274 
MA-L,3CEAFB,NSE AG,Bremgarterstrasse 54 Wohlen AG CH 5610 
MA-L,8CC7AA,Radinet Communications Inc.,"7F-2, No.229, Fuxing 2nd Rd, Zhubei, 30271 Hsinchu Taiwan US 30271 "
MA-L,40336C,Godrej & Boyce Mfg. co. ltd,"PSS TECH CELL, 2ND FLOOR, PLANT 17, SECURITY SOLUTIONS DIVISION MUMBAI MAHARASHTRA IN 400079 "
MA-L,489153,Weinmann Geräte für Medizin GmbH + Co. KG,Kronsaalsweg 40 Hamburg  DE D-22525 
MA-L,AC9403,Envision Peripherals Inc,47490 Seabridge Dr Fremont California US 94538 
MA-L,1C973D,PRICOM Design,2755 Slocum Rd Peyton CO US 80831 
MA-L,BC0200,Stewart Audio,100 West El Camino Real Mountain View CA US 94041 
MA-L,E856D6,NCTech Ltd,20-22 Braid Road Edinburgh  GB EH10 6AD 
MA-L,C08170,Effigis GeoSolutions,"4101, rue Molson Montreal Quebec CA H1Y3L1 "
MA-L,60B933,Deutron Electronics Corp.,"8F, 68, Sec. 3, Nanking E. Rd. Taipei Taiwan TW 104 "
MA-L,54466B,"Shenzhen CZTIC Electronic Technology Co., Ltd  ","Xinghe Building, Zhongxin Road, Shajing Town, Baoan SHENZHEN GUANGDONG CN 518104 "
MA-L,44B382,Kuang-chi Institute of Advanced Technology,"Software building, Gaoxingzhong 1st Road, Shenzhen Guangdong CN 518057 "
MA-L,709E86,X6D Limited,"199, Arch. Makariou III Limassol  CY 3030 "
MA-L,A0F419,Nokia Corporation,Elektroniikkatie 10 Oulu  FI 90570 
MA-L,0043FF,KETRON S.R.L.,Via Giuseppe Taliercio n. 7 Ancona  IT 60131 
MA-L,7CACB2,Bosch Software Innovations GmbH,Ziegelei 7 Immenstaad BadenWuertemberg DE 88090 
MA-L,18D66A,Inmarsat,99 City Road London  GB EC1Y 1AX 
MA-L,28E608,Tokheim,Industrieweg 5 Bladel NBr NL 5531 AD 
MA-L,C47BA3,NAVIS Inc.,Dmitrovskoe shosse 157 Moscow  RU 127411 
MA-L,F44848,Amscreen Group Ltd,Paragon Business Park Bolton Lancs GB BL6 6HG 
MA-L,50D274,Steffes Corporation,3050 Highway 22 North Dickinson ND US 58601 
MA-L,F85063,Verathon,20001 N Creek Pkwy Bothell WA US 98011 
MA-L,F0D14F,LINEAR LLC,5919 Sea Otter Place Carlsbad CA US 92010 
MA-L,5C6F4F,S.A. SISTEL,"C/SOLSONES, 87 CASTELLAR DEL VALLES BARCELONA ES 08211 "
MA-L,901B0E,Fujitsu Technology Solutions GmbH,Buergermeister-Ulrich-Strasse 100 Augsburg Bayern DE 86199 
MA-L,74FF7D,"Wren Sound Systems, LLC",169 Gateshead Way Phoenixville PA US 19460 
MA-L,ACF0B2,Becker Electronics Taiwan Ltd.,"No.32, Lane 30, Long Yuan Rd. Long-Tan Taoyuan TW 32544 "
MA-L,C85645,Intermas France,Rue de l'industrie Beauvais Oise FR 60000 
MA-L,44348F,MXT INDUSTRIAL LTDA,"RODOVIA BR 381, KM 490, JARDIM DAS ALTEROSAS BETIM MINAS GERAIS BR 32670790 "
MA-L,2C36F8,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,5808FA,Fiber Optic & telecommunication INC.,"161-4 Kumjeong-Dong, Kunpo-city Gyeonggi-Do KR 435-824 "
MA-L,845787,"DVR C&C Co., Ltd.","7F 720 Namkwang Centlex Bldg, Cheongcheon-dong, Bupyeong-gu Incheon  KR 403-030 "
MA-L,AC3D05,Instorescreen Aisa,"Room 207, North Bldg,No 28 Shanghai  CN 200237 "
MA-L,504A5E,Masimo Corporation,40 Parker Irvine California US 92618 
MA-L,1C7C45,"Vitek Industrial Video Products, Inc.",28492 Constellation Rd Valencia CA US 91355 
MA-L,3C3888,"ConnectQuest, llc",P.O. Box 425 West Simsbury Connecticut US 06092 
MA-L,48D7FF,BLANKOM Antennentechnik GmbH,Hermann-Petersilge Str. 1 Bad Blankenburg TH DE 07422 
MA-L,C47130,Fon Technology S.L.,"Avda. Bruselas, n. 7, Planta 3, Alcobendas  Madrid ES 28100 "
MA-L,D4EC0C,Harley-Davidson Motor Company,3700 W. Juneau Avenue Milwaukee Wisconsin US 53208 
MA-L,6CA96F,TransPacket AS,Drammensveien 134 Oslo  NO 0277 
MA-L,AC0142,Uriel Technologies SIA,Dzerbenes iela 14 Riga  LV LV-1006 
MA-L,542A9C,"LSY Defense, LLC.",4175 Westport Rd. Louisville Kentucky US 40207 
MA-L,C43C3C,CYBELEC SA,Rue des Uttins 27 Yverdon-les-Bains  CH 1401 
MA-L,B826D4,Furukawa Industrial S.A. Produtos Elétricos,"Rua Hasdrubal Bellegard, 820  Parana BR 81460-120 "
MA-L,B87447,Convergence Technologies,16W215 83rd Street Suite D Burr Ridge IL US 60527 
MA-L,7463DF,VTS GmbH,Am Königholz Ost 4 Eglhausen Bavaria DE 85411 
MA-L,BC125E,Beijing  WisVideo  INC.,"RM 3A08 Technology&Fortune Center A block No.8 Xue Qing Road,Haidian District ,   Beijing CN 100192 "
MA-L,14E4EC,mLogic LLC,8440 Warner Drive Culver City CA US 90232 
MA-L,C8F704,Building Block Video,17 APex Park Hailsham East Sussex GB BN27 2JU 
MA-L,508A42,"Uptmate Technology Co., LTD","6F., No.5, Jian 1st Rd.,Zhonghe Dist.,  New Taipei City  TW 23558 "
MA-L,BCEA2B,CityCom GmbH,Am Kroit 25 Amerang Bavaria DE 83123 
MA-L,A45630,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,0C9E91,Sankosha Corporation,"1-12, Miyashimo Sagamihara-shi Kanagawa-ken JP 252-0212 "
MA-L,C8F9F9,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,80DB31,"Power Quotient International Co., Ltd.","8F., No. 49, Sec. 4, Jhongyang Rd., Tu Cheng Dist., New Taipei City  TW 23675 "
MA-L,E05DA6,Detlef Fink Elektronik & Softwareentwicklung,Brühlstraße 13 Mössingen  DE 72116 
MA-L,846AED,"Wireless Tsukamoto.,co.LTD","16-21 1chome,Isoyama Suzuka Mie-pref JP 5100256 "
MA-L,045A95,Nokia Corporation,Elektroniikkatie 10 Oulu  FI 90570 
MA-L,04F4BC,Xena Networks,"Graabroedretorv 6, 3. sal København Danmark DK 1154 "
MA-L,6C3A84,Shenzhen Aero-Startech. Co.Ltd,"F3-4, Building3,Zhongyuntai Industrial Park.Shiyan Town., Shenzhen Guangdong CN 518108 "
MA-L,00D632,GE Energy,Lissue Industrial Estate East Lisburn Co Antrim GB BT28 2RE 
MA-L,1C51B5,Techaya LTD,P.O.B 1500 Pardes Hanna  IL 3700 
MA-L,D01AA7,UniPrint,"Unit 309, 1 Eva Road Toronto Ontario CA M9C 4Z5 "
MA-L,383F10,DBL Technology Ltd.,"Unit 42, 18/F., Block D, Wah Lok Industrial Center   HK  "
MA-L,286094,CAPELEC,1130 rue des Marels Montpellier Hérault FR 34000 
MA-L,ACD364,"ABB SPA, ABB SACE DIV.","V.LE DELL'INDUSTRIA, 18 VITTUONE MI IT 20010 "
MA-L,A4EF52,"Telewave Co., Ltd.","A-203, SK Twintech Tower Seoul  KR 153-773 "
MA-L,A826D9,HTC Corporation,"No. 23, Xinghua Rd., Taoyuan City Taoyuan County Taiwan TW 330 "
MA-L,28940F,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,B8DAF7,"Advanced Photonics, Inc.","the University of Tokyo, CCR507 Meguro-ku Tokyo JP 153-8904 "
MA-L,143AEA,Dynapower Company LLC,85 Meadowland Drive South Burlington VT US 05403 
MA-L,A086EC,"SAEHAN HITEC Co., Ltd","16-3, Yongsu-ri, Chowol-eup Gwangju-si, Gyeonggi-do  KR 464-865 "
MA-L,942E17,Schneider Electric Canada Inc,1400 industrielle street La Prairie Quebec CA J5R 2E5 
MA-L,98FE03,Ericsson - North America,6300 Legacy Drive Plano TX US 75024 
MA-L,20AA4B,"Cisco-Linksys, LLC",121 Theory Drive Irvine California US 92612 
MA-L,CC944A,Pfeiffer Vacuum GmbH,Berliner Str. 43 Asslar Hessen DE 35614 
MA-L,0C8525,"Cisco Systems, Inc",80 West Tasman Drive San Jose CA US 94568 
MA-L,B4D8A9,BetterBots,"1600 Wilson Way SE, Ste. 9 Smyrna GA US 30082 "
MA-L,7CC8D7,Damalisk,Coriolis 2  ECUISSES  FR 71210 
MA-L,C46044,Everex Electronics Limited,"Unit 3, Block A, 16/F   HK  "
MA-L,9CB008,Ubiquitous Computing Technology Corporation,2-20-1 Nishi-Gotanda Shinagawa-ku Tokyo JP 1410031 
MA-L,A8776F,Zonoff,70E Swedesford Rd Malvern PA US 19355 
MA-L,00FA3B,CLOOS ELECTRONIC GMBH,Jambe ducommun 8 LE LOCLE  CH 2400 
MA-L,2838CF,Gen2wave,"Gumi-dong, Bundang-gu Seongnam-si Gyeonggi-do KR 463-741 "
MA-L,E03C5B,"SHENZHEN JIAXINJIE ELECTRON CO.,LTD","Shenzhen Jiaxinjie Security Industrial park,No 6 Xin He Xin xing Industrial Park, Fuyong Town,Bao'an District  SHENZHEN GUANGDONG CN 518103 "
MA-L,3828EA,"Fujian Netcom Technology Co., LTD","Netcom Technology Building, B Zone:Tongpan Software Park,  Fuzhou Fujian CN 350003 "
MA-L,2CEE26,Petroleum Geo-Services,12555 Harris Branch Pkwy Austin TX US 78653 
MA-L,FC8FC4,Intelligent Technology Inc.,"Yuanhe 3 Street,Tongsha Industrial Zone, Dongguan Guangdong CN 523127 "
MA-L,541DFB,Freestyle Energy Ltd,18-24 Ricketts Road Mount Waverley Victoria AU 3149 
MA-L,60B606,Phorus,"16255 Ventura Boulevard, Suite 310 Encino CA US 91436 "
MA-L,9092B4,Diehl BGT Defence GmbH & Co. KG,Alte Nussdorfer Strasse 13 Ueberlingen  DE 88662 
MA-L,FC455F,"JIANGXI SHANSHUI OPTOELECTRONIC TECHNOLOGY CO.,LTD","No.1010,Anping Road,Eco-Industrial Park,Lushan District Jiujiang Jiangxi CN 332000 "
MA-L,4833DD,"ZENNIO AVANCE Y TECNOLOGIA, S.L.",RIO JARAMA 132 NAVE P8.11 TOLEDO  ES 45007 
MA-L,10FC54,"Shany Electronic Co., Ltd. ","4F, No. 92, Section 1, Nei-Hu Road Taipei  TW 114 "
MA-L,C02973,Audyssey Laboratories Inc.,"110 E. 9th Street, Suite C700 Los Angeles CA US 90079 "
MA-L,98AAD7,BLUE WAVE NETWORKING CO LTD,"No. 20, Lane 68, Da-feng RD,  NEW TAIPEI TAIPEI  TW 23121 "
MA-L,9C53CD,ENGICAM s.r.l.,Via Dei Pratoni n.16 Scandicci FIRENZE IT 50018 
MA-L,608645,"Avery Weigh-Tronix, LLC",1000 Armstrong Drive Fairmont MN US 56031 
MA-L,64C5AA,South African Broadcasting Corporation,77 Twickenham Avenue Auckland Park Gauteng ZA 2006 
MA-L,CC6DEF,TJK Tietolaite Oy,PL 443 Vaasa  FI 65101 
MA-L,A85BF3,Audivo GmbH,Irrenloher Damm 17 Schwarzenfeld  DE 92521 
MA-L,B8975A,BIOSTAR Microtech Int'l Corp.,"2Fl.  No. 108-2, Min Chuan Road, Hsin Tien Dist.,  New Taipei  TW 231 "
MA-L,24C0B3,RSF,"45 Av Marcel Dassault Toulouse Garonne, Haute (31) FR 31500 "
MA-L,603553,Buwon Technology,"(Cunuitechnopark 102-1507) 200-1,Chunui-dong Buchon-si Gyeinggi-do KR 420-857 "
MA-L,E039D7,"Plexxi, Inc.",100 Innovative Way Suite 3322 Nashua NH US 03062 
MA-L,24BC82,"Dali Wireless, Inc.","125 University Avenue, Suite 88 Palo Alto CA US 94301 "
MA-L,087572,Obelux Oy,Kutomotie 6 B Helsinki  FI 00380 
MA-L,10C2BA,"UTT Co., Ltd.", Seoul Korea KR 135-913 
MA-L,90D74F,Bookeen,"27, rue de la Vistule Paris  FR 75013 "
MA-L,500B32,"Foxda Technology Industrial(ShenZhen)Co.,LTD","1F of 1st  Building&1F-3F of 2nd Building, Foxda Industrial Zone,North of Lanzhu Road,Pingshan New District,Shenzhen City,Guangdong Province,P.R.China Shenzhen Guangdong CN 518122 "
MA-L,F04A2B,PYRAMID Computer GmbH,Boetzinger Strasse 60 Freiburg BW DE 79111 
MA-L,4C32D9,M Rutty Holdings Pty. Ltd.,"Unit 1, 4 Beaumont Road Mount Kuring-Gai New South Wales AU 2080 "
MA-L,68CD0F,U Tek Company Limited,"FL5, BLDG12, 3RD DISTRICT, TANGTOU INDUSTRIAL PARK SHENZHEN GUANGDONG CN 518018 "
MA-L,A4E391,DENY FONTAINE,ROUTE DE SAINT VALERY SAINT BLIMONT  FR 80960 
MA-L,603FC5,"COX CO., LTD","904HO, ACE TWIN TOWER 1-CHA SEOUL  KR 152-779 "
MA-L,AC6FD9,Valueplus Inc.,"#803, Sicox Tower, 513-14,  Seongnam-si Gyeonggi-do KR 462-806 "
MA-L,90A783,JSW PACIFIC CORPORATION ,"3F-3, No.700, Chung-Zheng Rd, Zhonghe District New Taipei City  TW 235  "
MA-L,28AF0A,Sirius XM Radio Inc,1221 Avenue of the Americas New York NY US 10020 
MA-L,5CD4AB,Zektor,12675 Danielson Ct. Ste 401 Poway CA US 92064 
MA-L,08FC52,OpenXS BV,Koaibosk 3 Terwispel Friesland NL 8407ED 
MA-L,F8462D,SYNTEC Incorporation,"3F, NO.105, Shing-shyue St.,  Hsinchu  TW 300 "
MA-L,78A5DD,"Shenzhen Smarteye Digital Electronics Co., Ltd",#6 Northen Area Shenzhen Guangdong CN 518129 
MA-L,ECE744,Omntec mfg. inc,2420 Pond Road. Ronkonkoma NY US 11779 
MA-L,28D1AF,Nokia Corporation,Elektroniikkatie 10 Oulu  FI 90570 
MA-L,64E84F,Serialway Communication Technology Co. Ltd,"Room 315, 706 Painting Room,  Beijing  CN 100096 "
MA-L,2C9EFC,CANON INC.,3-30-2 Ohta-Ku Tokyo JP 146-8501 
MA-L,DC1EA3,Accensus LLC,200 South Wacker Drive Chicago IL US 60606 
MA-L,A40130,"ABIsystems Co., LTD",308 ACE Techno Tower8 191-7 Guro-dong  Seoul KR  
MA-L,302DE8,"JDA, LLC (JDA Systems)",4080 Pike Lane Concord CA US 94520 
MA-L,48A6D2,"GJsun Optical Science and Tech Co.,Ltd.",First floor National Information Industry Park D-08 Guilin Guangxi CN 541004 
MA-L,7C336E,MEG Electronics Inc.,Bogazici Universitesi Kuzey Kampus ISTANBUL  TR 34342 
MA-L,182B05,8D Technologies,"416, de Maisonneuve West Montreal,  Quebec CA H3A 1L2 "
MA-L,08A12B,"ShenZhen EZL Technology Co., Ltd","RM21B, Building 2, China Phoenix Building, ShenZhen GuangDong CN 518026 "
MA-L,A00CA1,SKTB SKiT,239 B. Sadovaya Str. Saratov Saratov region RU 410005 
MA-L,F8F7D3,International Communications Corporation,11801 Pierce St. 2nd FL Riverside CA US 92505 
MA-L,D4E33F,Nokia,600 March Road Kanata Ontario CA K2K 2E6 
MA-L,B40C25,Palo Alto Networks,3000 Tannery Way Santa Clara CA US 95054 
MA-L,240BB1,KOSTAL Industrie Elektrik GmbH ,Gewerbering 20 Schalksmuehle North Rhine-Westphalia DE 58579 
MA-L,20EEC6,"Elefirst Science & Tech Co ., ltd","Floor 9, No 77 Zijinmingmen Building Nanjing Jiangsu CN 210007 "
MA-L,E01E07,Anite Telecoms  US. Inc,106 Vista Centre Dr Forest VA US 24551 
